#Optimization obtained via Optimization of the largest Eigenvalue
#
#Identifier DeltaT PurityOpt PurityStand MutInfOpt MutInfStand Purity1 Purity2 Purity3
#
5548 1.193777 0.486551 0.343227 0.023333 0.004978 0.999999 0.999999 1.000000
5549 1.193777 0.483368 0.333451 0.020998 0.004664 1.000000 1.000000 1.000000
5550 1.193777 0.487424 0.361831 0.008014 0.010206 1.000000 1.000000 0.999999
5551 1.240639 0.472694 0.325989 0.010455 0.002588 1.000000 1.000000 1.000000
5552 1.240639 0.485892 0.354701 0.016256 0.004053 1.000000 0.999997 0.999998
5553 1.240639 0.477872 0.367361 0.082467 0.006156 1.000000 1.000000 1.000000
5554 1.240639 0.494337 0.354908 0.008580 0.004964 1.000000 0.999999 0.645339
5555 1.240639 0.448870 0.399903 0.080173 0.009690 1.000000 0.999999 1.000000
5556 1.240639 0.478960 0.344096 0.013954 0.002327 1.000000 1.000000 1.000000
5557 1.240639 0.492036 0.356329 0.008538 0.003395 0.999996 0.999998 1.000000
5558 1.240639 0.471641 0.380472 0.030852 0.006225 1.000000 1.000000 1.000000
5559 1.240639 0.446738 0.364232 0.060835 0.013280 0.999998 1.000000 0.999999
5560 1.240639 0.484089 0.395698 0.020650 0.003673 1.000000 1.000000 1.000000
5561 1.240639 0.451829 0.389019 0.081632 0.002691 1.000000 1.000000 1.000000
5562 1.240639 0.439460 0.332296 0.007317 0.012670 1.000000 0.999999 1.000000
5563 1.240639 0.478139 0.366816 0.043403 0.008206 1.000000 1.000000 1.000000
5564 1.240639 0.481872 0.364552 0.023470 0.005994 1.000000 1.000000 1.000000
5565 1.240639 0.484692 0.345011 0.030170 0.002529 1.000000 1.000000 1.000000
5566 1.240639 0.478006 0.338548 0.027089 0.008938 1.000000 1.000000 1.000000
5567 1.240639 0.481013 0.379434 0.042377 0.004188 1.000000 0.999999 1.000000
5568 1.240639 0.484983 0.345671 0.000825 0.009864 1.000000 0.514333 1.000000
5569 1.240639 0.482200 0.319618 0.003564 0.002394 0.999999 0.510544 1.000000
5570 1.240639 0.474719 0.340683 0.021635 0.004404 1.000000 1.000000 1.000000
5571 1.240639 0.465619 0.385483 0.043513 0.007559 1.000000 0.501506 1.000000
5572 1.240639 0.466445 0.338755 0.019688 0.003628 1.000000 0.999990 1.000000
5573 1.240639 0.463575 0.325559 0.015516 0.003188 1.000000 0.999997 1.000000
5574 1.240639 0.480750 0.345013 0.002260 0.003169 1.000000 0.561117 1.000000
5575 1.240639 0.485374 0.357147 0.023261 0.002239 0.999999 0.999998 1.000000
5576 1.240639 0.492184 0.355917 0.002224 0.005239 0.999965 0.999942 0.999997
5577 1.240639 0.488056 0.350567 0.001761 0.001470 0.999999 0.521221 1.000000
5578 1.240639 0.481051 0.401984 0.077263 0.004583 0.999999 1.000000 1.000000
5579 1.240639 0.484832 0.338384 0.003706 0.002511 0.999996 1.000000 1.000000
5580 1.240639 0.479099 0.340018 0.025280 0.001687 1.000000 0.999998 1.000000
5581 1.289341 0.481386 0.358865 0.120600 0.005713 0.999998 1.000000 1.000000
5582 1.289341 0.477841 0.390602 0.024364 0.004069 0.999999 1.000000 1.000000
5583 1.289341 0.462155 0.381989 0.061298 0.010925 0.999999 0.999999 1.000000
5584 1.289341 0.481800 0.383283 0.001217 0.001610 0.999998 0.500019 1.000000
5585 1.289341 0.464996 0.343224 0.050836 0.007651 1.000000 1.000000 1.000000
5586 1.289341 0.435713 0.303565 0.018765 0.003729 1.000000 1.000000 0.500068
5587 1.289341 0.454589 0.368378 0.078503 0.008543 1.000000 1.000000 1.000000
5588 1.289341 0.479990 0.362325 0.016376 0.003078 1.000000 1.000000 0.999999
5589 1.289341 0.493117 0.337811 0.008747 0.001984 0.999998 1.000000 1.000000
5590 1.289341 0.489855 0.376535 0.016397 0.007438 0.999999 0.999996 0.999998
5591 1.289341 0.491122 0.356054 0.010392 0.004023 1.000000 0.999999 1.000000
5592 1.289341 0.469737 0.350114 0.047485 0.007357 1.000000 0.874141 0.999998
5593 1.289341 0.489754 0.345632 0.002789 0.005527 0.999986 0.500040 0.999998
5594 1.289341 0.461111 0.353947 0.008388 0.004206 1.000000 1.000000 1.000000
5595 1.289341 0.484059 0.359326 0.031358 0.003945 1.000000 0.999999 0.999998
5596 1.289341 0.495617 0.396616 0.010742 0.002549 1.000000 1.000000 1.000000
5597 1.289341 0.481445 0.358007 0.057312 0.003537 1.000000 1.000000 1.000000
5598 1.289341 0.479857 0.382453 0.017072 0.006759 0.999998 0.999999 1.000000
5599 1.289341 0.482264 0.352223 0.006333 0.001942 1.000000 0.588224 1.000000
5600 1.289341 0.471782 0.351371 0.018886 0.002788 0.979870 0.999999 0.503977
5601 1.289341 0.495148 0.382468 0.007453 0.001429 0.999997 0.500007 0.988864
5602 1.289341 0.485428 0.353674 0.023451 0.003572 1.000000 0.999998 0.501787
5603 1.289341 0.491475 0.342717 0.001369 0.002772 0.999999 1.000000 0.999999
5604 1.289341 0.461703 0.419799 0.086857 0.005777 1.000000 1.000000 0.999999
5605 1.289341 0.481214 0.355132 0.057734 0.006726 0.999999 1.000000 0.999999
5606 1.289341 0.477551 0.383908 0.004709 0.001775 1.000000 0.556261 1.000000
5607 1.289341 0.479855 0.394671 0.085874 0.003307 1.000000 0.999998 1.000000
5608 1.289341 0.474612 0.355523 0.060037 0.019888 1.000000 1.000000 1.000000
5609 1.289341 0.474795 0.331579 0.006105 0.002744 0.999997 0.999999 0.519796
5610 1.289341 0.488582 0.344980 0.009873 0.001904 0.999998 0.999999 0.999999
5611 1.339955 0.486827 0.372199 0.016761 0.003442 1.000000 1.000000 0.999998
5612 1.339955 0.494242 0.357161 0.008924 0.002189 1.000000 1.000000 1.000000
5613 1.339955 0.491069 0.343547 0.006442 0.001395 1.000000 0.756639 1.000000
5614 1.339955 0.459988 0.315244 0.013871 0.006958 0.999996 0.500591 1.000000
5615 1.339955 0.490909 0.369204 0.002730 0.002656 0.999997 0.664541 0.999994
5616 1.339955 0.483834 0.329033 0.003183 0.001466 0.500055 0.515993 1.000000
5617 1.339955 0.474363 0.366093 0.004442 0.002810 0.999999 0.501436 1.000000
5618 1.339955 0.478419 0.360657 0.009625 0.003458 1.000000 0.501815 1.000000
5619 1.339955 0.480054 0.398761 0.012452 0.005217 1.000000 0.999998 0.999999
5620 1.339955 0.456601 0.371119 0.039762 0.006851 0.999999 1.000000 1.000000
5621 1.339955 0.485508 0.364444 0.001060 0.001528 0.999996 0.513832 1.000000
5622 1.339955 0.495136 0.359194 0.006522 0.001904 1.000000 0.999997 1.000000
5623 1.339955 0.459904 0.431470 0.010017 0.001616 1.000000 0.999999 1.000000
5624 1.339955 0.488900 0.372191 0.014083 0.003261 1.000000 1.000000 0.538585
5625 1.339955 0.494069 0.341993 0.005240 0.003840 0.999999 0.999989 0.999999
5626 1.339955 0.469641 0.322794 0.005717 0.002140 1.000000 0.999992 1.000000
5627 1.339955 0.494528 0.383708 0.008045 0.004838 0.999998 0.999998 0.999997
5628 1.339955 0.489572 0.370266 0.008444 0.002444 1.000000 1.000000 1.000000
5629 1.339955 0.467465 0.353877 0.023816 0.006502 0.999999 0.999998 1.000000
5630 1.339955 0.479764 0.349216 0.024857 0.004648 1.000000 1.000000 1.000000
5631 1.339955 0.469646 0.376834 0.005958 0.004243 1.000000 1.000000 0.501336
5632 1.339955 0.474655 0.383204 0.043913 0.007782 0.999999 1.000000 1.000000
5633 1.339955 0.469474 0.352672 0.037417 0.006796 1.000000 1.000000 0.560949
5634 1.339955 0.486612 0.348621 0.003863 0.002542 0.503259 0.500285 1.000000
5635 1.339955 0.482077 0.339321 0.012879 0.002835 1.000000 1.000000 1.000000
5636 1.339955 0.482653 0.330093 0.002316 0.003568 1.000000 0.500151 1.000000
5637 1.339955 0.479106 0.388204 0.003580 0.008009 0.999997 0.999996 0.658702
5638 1.339955 0.466348 0.329984 0.009745 0.006589 0.999999 0.502446 1.000000
5639 1.339955 0.451777 0.343433 0.062693 0.012003 1.000000 1.000000 0.999999
5640 1.339955 0.481082 0.396464 0.018951 0.010349 0.999999 1.000000 1.000000
5641 1.392556 0.480034 0.357918 0.003166 0.004179 0.514736 0.500040 0.719516
5642 1.392556 0.462675 0.396277 0.011663 0.002143 0.772942 0.500110 1.000000
5643 1.392556 0.488993 0.393327 0.002210 0.001775 0.999997 0.500000 0.999999
5644 1.392556 0.439402 0.352739 0.030405 0.011527 1.000000 1.000000 0.999999
5645 1.392556 0.454463 0.354260 0.006804 0.007412 1.000000 0.835689 1.000000
5646 1.392556 0.481559 0.377329 0.004201 0.005232 0.999999 0.534430 1.000000
5647 1.392556 0.484246 0.390739 0.030656 0.004395 0.501394 0.999999 0.999999
5648 1.392556 0.476165 0.394125 0.008213 0.000510 1.000000 0.687587 0.999999
5649 1.392556 0.493714 0.345526 0.011642 0.001874 0.999999 0.999999 0.657067
5650 1.392556 0.480109 0.379870 0.028398 0.002503 1.000000 0.999998 1.000000
5651 1.392556 0.472706 0.364023 0.013496 0.006384 0.999999 1.000000 1.000000
5652 1.392556 0.489990 0.349195 0.000929 0.001743 0.999955 0.526025 1.000000
5653 1.392556 0.485666 0.378825 0.006188 0.003001 1.000000 0.999953 1.000000
5654 1.392556 0.487780 0.385653 0.002931 0.001911 0.999987 0.500516 0.500692
5655 1.392556 0.494178 0.366754 0.002233 0.001581 0.999998 0.999972 0.500002
5656 1.392556 0.465254 0.374794 0.012817 0.005641 1.000000 0.999997 0.741128
5657 1.392556 0.489225 0.364759 0.003580 0.005314 0.526886 0.500164 1.000000
5658 1.392556 0.463056 0.400325 0.009069 0.001869 0.999999 1.000000 1.000000
5659 1.392556 0.457950 0.381085 0.023026 0.011723 1.000000 0.500109 0.999998
5660 1.392556 0.477463 0.413589 0.014618 0.002764 1.000000 1.000000 1.000000
5661 1.392556 0.448061 0.410102 0.013273 0.003670 0.500042 0.999998 0.999999
5662 1.392556 0.470811 0.359001 0.025746 0.000775 0.999999 0.999999 1.000000
5663 1.392556 0.471604 0.342032 0.010307 0.003475 1.000000 0.999999 0.644563
5664 1.392556 0.471508 0.370342 0.037074 0.001686 1.000000 1.000000 1.000000
5665 1.392556 0.488282 0.361632 0.009102 0.001135 1.000000 1.000000 0.999999
5666 1.392556 0.472707 0.375322 0.068781 0.004002 1.000000 1.000000 1.000000
5667 1.392556 0.443989 0.339297 0.083026 0.004333 1.000000 1.000000 1.000000
5668 1.392556 0.428736 0.338076 0.009818 0.006602 1.000000 0.999999 1.000000
5669 1.392556 0.470543 0.380332 0.001670 0.003132 1.000000 1.000000 0.788310
5670 1.392556 0.463982 0.360354 0.008343 0.001165 1.000000 1.000000 0.500384
5671 1.447222 0.479875 0.392432 0.013285 0.004256 1.000000 0.999996 1.000000
5672 1.447222 0.482306 0.383356 0.000497 0.004017 0.506252 0.500659 0.999995
5673 1.447222 0.488456 0.359460 0.003684 0.001294 0.999998 1.000000 0.503327
5674 1.447222 0.469057 0.382792 0.021618 0.002734 1.000000 0.513987 0.526956
5675 1.447222 0.476428 0.422642 0.096406 0.014771 1.000000 1.000000 1.000000
5676 1.447222 0.460595 0.357958 0.046869 0.016311 0.999998 1.000000 1.000000
5677 1.447222 0.464671 0.402448 0.023920 0.005869 1.000000 1.000000 0.999999
5678 1.447222 0.453142 0.330490 0.015551 0.000717 0.999998 1.000000 1.000000
5679 1.447222 0.474808 0.391052 0.032215 0.005424 1.000000 0.999958 0.999998
5680 1.447222 0.451055 0.399037 0.051537 0.008690 0.999998 1.000000 1.000000
5681 1.447222 0.468020 0.368074 0.009322 0.009345 1.000000 0.500932 1.000000
5682 1.447222 0.483645 0.369937 0.030063 0.002485 0.999999 1.000000 1.000000
5683 1.447222 0.469755 0.348987 0.004166 0.002354 0.999998 0.508608 1.000000
5684 1.447222 0.464101 0.387341 0.015023 0.001367 0.999999 0.573206 0.999990
5685 1.447222 0.476642 0.360264 0.028392 0.001954 1.000000 0.999999 0.999998
5686 1.447222 0.467304 0.393264 0.021708 0.006488 0.824261 0.500004 1.000000
5687 1.447222 0.482325 0.383555 0.004465 0.003905 0.999996 0.999997 0.999999
5688 1.447222 0.459704 0.423483 0.013516 0.006019 1.000000 1.000000 0.999999
5689 1.447222 0.496628 0.362871 0.005420 0.000730 1.000000 0.999999 0.999999
5690 1.447222 0.478633 0.400578 0.037638 0.005550 1.000000 0.500735 0.999999
5691 1.447222 0.483474 0.404123 0.026292 0.004653 0.538738 0.999998 1.000000
5692 1.447222 0.474154 0.388697 0.030254 0.003662 1.000000 0.500655 1.000000
5693 1.447222 0.476830 0.387809 0.015618 0.001666 1.000000 0.999999 1.000000
5694 1.447222 0.489854 0.358423 0.008888 0.001653 0.999993 0.586732 1.000000
5695 1.447222 0.498084 0.350497 0.002130 0.000891 0.999997 0.999997 1.000000
5696 1.447222 0.486691 0.375764 0.005010 0.001940 0.999994 0.999997 1.000000
5697 1.447222 0.484200 0.379297 0.009716 0.001430 0.999952 0.999990 1.000000
5698 1.447222 0.490908 0.381053 0.011093 0.002028 0.999999 0.999998 0.999996
5699 1.447222 0.471046 0.349837 0.025477 0.004047 1.000000 1.000000 1.000000
5700 1.447222 0.483603 0.346900 0.009011 0.002458 0.999999 0.999999 1.000000
5701 1.504034 0.468549 0.367839 0.040318 0.009414 0.999997 1.000000 1.000000
5702 1.504034 0.480999 0.358827 0.011471 0.000877 1.000000 1.000000 0.500001
5703 1.504034 0.490877 0.360191 0.004473 0.001660 1.000000 1.000000 0.999997
5704 1.504034 0.485766 0.375356 0.009327 0.004768 1.000000 0.511226 0.611831
5705 1.504034 0.462251 0.398618 0.079480 0.010536 1.000000 1.000000 0.999999
5706 1.504034 0.484876 0.411799 0.018230 0.001062 0.999999 0.999999 0.515112
5707 1.504034 0.481520 0.432998 0.004103 0.001388 0.999999 0.501170 1.000000
5708 1.504034 0.486450 0.432061 0.007097 0.001028 0.746627 0.500003 0.999998
5709 1.504034 0.465447 0.381654 0.011130 0.000901 0.999999 1.000000 0.511526
5710 1.504034 0.477621 0.398250 0.026027 0.008534 1.000000 0.535539 0.999996
5711 1.504034 0.480905 0.404856 0.015251 0.007044 0.999999 0.999999 0.999562
5712 1.504034 0.483562 0.363268 0.003119 0.001822 0.523375 0.503925 0.999999
5713 1.504034 0.451271 0.362029 0.046903 0.008843 0.501094 1.000000 0.500111
5714 1.504034 0.490396 0.388627 0.002232 0.004029 0.999997 0.525987 1.000000
5715 1.504034 0.480651 0.377498 0.020118 0.006263 1.000000 0.999999 1.000000
5716 1.504034 0.484030 0.378145 0.004382 0.001492 1.000000 1.000000 1.000000
5717 1.504034 0.483968 0.392322 0.014057 0.002123 1.000000 0.533276 0.999997
5718 1.504034 0.495935 0.369651 0.001107 0.001945 0.999996 0.500796 0.999983
5719 1.504034 0.456240 0.390098 0.052055 0.004634 1.000000 0.628538 1.000000
5720 1.504034 0.496905 0.372971 0.002332 0.001015 0.999999 0.999999 0.999993
5721 1.504034 0.483217 0.346954 0.006624 0.001973 1.000000 0.999999 0.999999
5722 1.504034 0.446748 0.416984 0.017970 0.003051 0.999999 1.000000 1.000000
5723 1.504034 0.485315 0.389221 0.018154 0.004253 1.000000 0.999991 0.999995
5724 1.504034 0.459800 0.420800 0.012313 0.003052 0.999998 0.503567 0.999999
5725 1.504034 0.442075 0.365165 0.017838 0.003505 0.999999 1.000000 1.000000
5726 1.504034 0.475990 0.391015 0.042141 0.009141 0.999999 0.999999 0.999999
5727 1.504034 0.478850 0.354722 0.005970 0.004893 1.000000 0.999999 0.506779
5728 1.504034 0.483626 0.362852 0.016090 0.003075 0.999998 0.999998 1.000000
5729 1.504034 0.491465 0.401774 0.001689 0.001292 0.999930 0.500605 0.999994
5730 1.504034 0.489173 0.369973 0.000902 0.000691 0.677327 0.999998 1.000000
5731 1.563075 0.490764 0.402695 0.011118 0.001637 0.999998 1.000000 0.999998
5732 1.563075 0.485427 0.369726 0.002698 0.001284 0.999987 0.553269 1.000000
5733 1.563075 0.474518 0.409476 0.017359 0.011779 0.999999 0.949705 0.999998
5734 1.563075 0.479935 0.378309 0.021732 0.005387 1.000000 1.000000 0.999998
5735 1.563075 0.484938 0.379583 0.024051 0.001890 1.000000 1.000000 0.999999
5736 1.563075 0.479659 0.392683 0.014580 0.004169 1.000000 0.898281 1.000000
5737 1.563075 0.471906 0.392742 0.009899 0.011310 0.999999 0.606143 1.000000
5738 1.563075 0.479899 0.370512 0.004986 0.006190 0.500566 0.999999 1.000000
5739 1.563075 0.491626 0.381226 0.006047 0.000886 1.000000 1.000000 0.999999
5740 1.563075 0.476917 0.398349 0.033237 0.010065 0.999999 1.000000 1.000000
5741 1.563075 0.457642 0.412051 0.026580 0.004463 1.000000 1.000000 1.000000
5742 1.563075 0.439230 0.338449 0.020741 0.007724 1.000000 1.000000 1.000000
5743 1.563075 0.492256 0.392614 0.010579 0.003695 1.000000 0.999996 0.999998
5744 1.563075 0.479328 0.374572 0.008200 0.003884 0.523480 0.500000 0.999997
5745 1.563075 0.465703 0.375775 0.012265 0.002905 0.999998 0.999999 1.000000
5746 1.563075 0.476256 0.406018 0.003728 0.003361 1.000000 0.500007 1.000000
5747 1.563075 0.455526 0.401609 0.005563 0.005389 0.609304 0.999940 1.000000
5748 1.563075 0.495722 0.381772 0.004348 0.001152 0.999997 1.000000 0.999999
5749 1.563075 0.476794 0.378168 0.004831 0.002005 0.999994 1.000000 1.000000
5750 1.563075 0.460992 0.387022 0.018234 0.001805 0.999999 1.000000 0.805911
5751 1.563075 0.471912 0.362731 0.002282 0.002173 0.999999 1.000000 1.000000
5752 1.563075 0.455917 0.397587 0.025852 0.003423 0.502570 0.500615 1.000000
5753 1.563075 0.491208 0.395606 0.008314 0.001269 0.999998 0.999998 0.999999
5754 1.563075 0.474897 0.409189 0.042140 0.008293 1.000000 0.505097 1.000000
5755 1.563075 0.476225 0.380650 0.008364 0.000372 0.999998 0.999998 1.000000
5756 1.563075 0.484597 0.368659 0.013346 0.004059 1.000000 0.999999 0.999998
5757 1.563075 0.477818 0.383999 0.019725 0.005006 1.000000 0.528018 0.999998
5758 1.563075 0.474519 0.408145 0.054284 0.008274 1.000000 0.999999 1.000000
5759 1.563075 0.462570 0.361476 0.040353 0.008843 1.000000 1.000000 1.000000
5760 1.563075 0.452718 0.399014 0.008322 0.005766 0.999999 0.520679 1.000000
5761 1.624435 0.462846 0.345899 0.018032 0.011316 1.000000 1.000000 1.000000
5762 1.624435 0.473498 0.374228 0.036445 0.009218 1.000000 0.501904 1.000000
5763 1.624435 0.457179 0.401486 0.003752 0.003181 1.000000 0.999999 1.000000
5764 1.624435 0.467980 0.376777 0.017312 0.003617 0.999998 1.000000 0.999999
5765 1.624435 0.428376 0.356919 0.005506 0.006226 0.999999 0.511204 0.501034
5766 1.624435 0.445659 0.390917 0.010830 0.001975 0.999971 0.999998 1.000000
5767 1.624435 0.473148 0.366538 0.007821 0.001617 1.000000 0.999996 0.999996
5768 1.624435 0.484483 0.406573 0.021420 0.003025 0.999998 1.000000 0.999998
5769 1.624435 0.479414 0.399389 0.005311 0.004676 1.000000 0.503922 0.840911
5770 1.624435 0.460931 0.384815 0.011356 0.001546 0.999999 1.000000 0.999999
5771 1.624435 0.461447 0.366265 0.004591 0.001232 0.999999 0.999999 1.000000
5772 1.624435 0.447916 0.372193 0.004394 0.007911 0.999996 0.999999 0.999999
5773 1.624435 0.460880 0.377199 0.016742 0.005632 1.000000 0.999999 0.999999
5774 1.624435 0.412916 0.339222 0.017436 0.017509 0.698676 0.810560 1.000000
5775 1.624435 0.452609 0.335703 0.005105 0.000750 0.999999 0.999999 0.956338
5776 1.624435 0.480750 0.369014 0.015354 0.004335 1.000000 0.500864 0.525634
5777 1.624435 0.480599 0.417170 0.029133 0.001386 1.000000 1.000000 0.999998
5778 1.624435 0.470543 0.355936 0.005313 0.004514 1.000000 0.519156 0.999998
5779 1.624435 0.463965 0.414470 0.013926 0.008068 0.999999 0.615760 1.000000
5780 1.624435 0.475002 0.409521 0.055928 0.009316 1.000000 1.000000 0.999998
5781 1.624435 0.473119 0.341076 0.011373 0.004038 0.999999 0.500126 0.999998
5782 1.624435 0.448907 0.400010 0.018329 0.007596 1.000000 0.839635 1.000000
5783 1.624435 0.421180 0.345838 0.015027 0.020800 0.999999 1.000000 1.000000
5784 1.624435 0.455829 0.403256 0.006030 0.006148 0.999998 0.999996 0.588137
5785 1.624435 0.487271 0.397154 0.038482 0.013515 0.615718 1.000000 0.999998
5786 1.624435 0.462482 0.351246 0.003748 0.009010 1.000000 0.507819 1.000000
5787 1.624435 0.476364 0.375089 0.024095 0.007953 0.999999 0.522314 1.000000
5788 1.624435 0.490567 0.388039 0.003689 0.001455 0.999993 0.504889 0.999999
5789 1.624435 0.474499 0.415644 0.006775 0.008373 1.000000 0.516919 0.902862
5790 1.624435 0.431028 0.346538 0.032206 0.007578 0.999999 0.999997 0.605511
5791 1.688203 0.466969 0.378558 0.013089 0.000782 1.000000 1.000000 1.000000
5792 1.688203 0.463618 0.362926 0.005790 0.001956 1.000000 1.000000 0.621729
5793 1.688203 0.471731 0.417217 0.036916 0.002653 1.000000 1.000000 1.000000
5794 1.688203 0.481925 0.381058 0.079015 0.004588 0.999998 1.000000 0.999999
5795 1.688203 0.475565 0.389927 0.008834 0.004327 1.000000 0.997481 1.000000
5796 1.688203 0.475424 0.433803 0.009600 0.005242 0.526679 0.720576 0.513431
5797 1.688203 0.464773 0.395483 0.005708 0.003773 0.999999 1.000000 1.000000
5798 1.688203 0.493315 0.390980 0.023527 0.002054 1.000000 1.000000 0.999999
5799 1.688203 0.453197 0.407418 0.044672 0.007357 0.999999 1.000000 1.000000
5800 1.688203 0.475836 0.413787 0.035107 0.002200 1.000000 1.000000 1.000000
5801 1.688203 0.463833 0.426894 0.036085 0.004702 1.000000 1.000000 1.000000
5802 1.688203 0.488521 0.396371 0.003741 0.000827 1.000000 0.999999 0.503015
5803 1.688203 0.469171 0.404674 0.006349 0.004770 0.551789 0.999994 0.999999
5804 1.688203 0.428325 0.366366 0.018513 0.007484 1.000000 0.511939 1.000000
5805 1.688203 0.480621 0.386766 0.020437 0.009914 1.000000 0.999999 0.734446
5806 1.688203 0.480907 0.402499 0.009514 0.003786 0.999999 0.999999 0.500471
5807 1.688203 0.469500 0.374399 0.031060 0.001610 1.000000 0.500684 1.000000
5808 1.688203 0.488717 0.383058 0.022453 0.001854 1.000000 0.999998 1.000000
5809 1.688203 0.438702 0.386802 0.025898 0.002066 1.000000 0.999999 1.000000
5810 1.688203 0.458309 0.404437 0.035481 0.020917 1.000000 0.999996 1.000000
5811 1.688203 0.480822 0.409386 0.035907 0.006933 1.000000 1.000000 1.000000
5812 1.688203 0.479349 0.398897 0.003879 0.007682 0.584765 0.781417 1.000000
5813 1.688203 0.463332 0.384312 0.011656 0.006082 0.999989 0.574744 1.000000
5814 1.688203 0.473544 0.396576 0.022340 0.003186 1.000000 0.540206 1.000000
5815 1.688203 0.409976 0.349923 0.020451 0.009973 1.000000 0.999996 1.000000
5816 1.688203 0.485288 0.375259 0.008268 0.001501 1.000000 0.999998 0.999991
5817 1.688203 0.433015 0.364495 0.013979 0.014249 0.548839 0.518799 0.502687
5818 1.688203 0.467707 0.388810 0.029486 0.003192 0.999998 0.999999 0.999998
5819 1.688203 0.477443 0.384937 0.040698 0.005636 0.999999 1.000000 0.999999
5820 1.688203 0.435108 0.372645 0.042421 0.002403 1.000000 1.000000 1.000000
5821 1.754475 0.460645 0.384310 0.003069 0.004256 1.000000 0.554598 1.000000
5822 1.754475 0.466769 0.385364 0.012366 0.012526 1.000000 0.999997 0.999998
5823 1.754475 0.436452 0.387320 0.010120 0.010890 0.999998 0.598960 1.000000
5824 1.754475 0.474310 0.382895 0.007269 0.003088 0.999998 0.999994 0.999998
5825 1.754475 0.423633 0.405175 0.010725 0.002726 1.000000 1.000000 1.000000
5826 1.754475 0.475651 0.415073 0.005677 0.001727 0.999999 0.879413 0.999999
5827 1.754475 0.478172 0.383038 0.008535 0.001381 0.999997 0.999997 0.999999
5828 1.754475 0.487324 0.433389 0.023516 0.005456 1.000000 1.000000 1.000000
5829 1.754475 0.497187 0.398159 0.000865 0.000732 0.999980 0.999999 1.000000
5830 1.754475 0.482453 0.387733 0.003931 0.003748 0.999999 1.000000 0.999996
5831 1.754475 0.471370 0.411708 0.039240 0.008039 1.000000 0.999999 0.999984
5832 1.754475 0.477282 0.417547 0.003917 0.001876 0.877448 0.510674 0.723310
5833 1.754475 0.449996 0.402879 0.019164 0.003772 1.000000 0.999999 1.000000
5834 1.754475 0.413901 0.353434 0.005625 0.004566 0.878796 1.000000 0.504005
5835 1.754475 0.482953 0.389638 0.020354 0.001587 0.999999 0.565857 0.999991
5836 1.754475 0.465948 0.392140 0.009180 0.008816 0.502520 1.000000 1.000000
5837 1.754475 0.480574 0.422363 0.008967 0.003237 0.710821 0.999998 0.999999
5838 1.754475 0.464949 0.400588 0.049329 0.006462 1.000000 1.000000 1.000000
5839 1.754475 0.443501 0.405348 0.002263 0.001209 1.000000 0.500083 0.999999
5840 1.754475 0.464800 0.390766 0.032189 0.004907 0.500882 0.528301 1.000000
5841 1.754475 0.459311 0.356909 0.009994 0.000667 0.600065 0.569010 0.502482
5842 1.754475 0.444411 0.353300 0.009737 0.015627 1.000000 0.874852 1.000000
5843 1.754475 0.483622 0.412895 0.009472 0.000511 0.999999 1.000000 0.999995
5844 1.754475 0.473654 0.371529 0.006923 0.005536 0.999998 0.999999 0.999997
5845 1.754475 0.468168 0.403387 0.005007 0.001398 0.999998 0.999999 0.510447
5846 1.754475 0.469192 0.394563 0.043728 0.003394 1.000000 1.000000 1.000000
5847 1.754475 0.475200 0.431558 0.027094 0.010548 0.999999 0.999999 1.000000
5848 1.754475 0.457736 0.403309 0.014160 0.006260 0.999999 0.999997 0.723422
5849 1.754475 0.486278 0.399219 0.006793 0.001200 0.999998 1.000000 0.500015
5850 1.754475 0.468721 0.358523 0.001972 0.002030 0.999998 1.000000 1.000000
5851 1.823348 0.486583 0.405082 0.005946 0.003425 0.999998 0.999994 1.000000
5852 1.823348 0.451170 0.402577 0.017804 0.003171 0.999999 0.999999 1.000000
5853 1.823348 0.471851 0.385580 0.008520 0.003459 0.999986 0.704885 0.716314
5854 1.823348 0.469881 0.375567 0.016022 0.009526 1.000000 0.500110 0.501227
5855 1.823348 0.446784 0.390378 0.004474 0.001971 1.000000 0.999996 0.999999
5856 1.823348 0.473532 0.416614 0.024845 0.003827 0.999999 0.999997 0.500467
5857 1.823348 0.475384 0.425280 0.002117 0.000662 0.999998 0.999996 0.999971
5858 1.823348 0.465982 0.421461 0.030866 0.005198 1.000000 1.000000 1.000000
5859 1.823348 0.463716 0.395623 0.014264 0.007738 0.999998 1.000000 0.999996
5860 1.823348 0.464569 0.378608 0.022837 0.003811 1.000000 1.000000 1.000000
5861 1.823348 0.470201 0.407486 0.009765 0.000436 1.000000 0.999999 0.859358
5862 1.823348 0.494150 0.413012 0.007727 0.005688 0.999999 0.999998 1.000000
5863 1.823348 0.459099 0.405256 0.013301 0.003223 0.502142 1.000000 1.000000
5864 1.823348 0.477490 0.384626 0.002412 0.004354 0.999999 1.000000 0.999999
5865 1.823348 0.479163 0.352275 0.005712 0.002206 0.999995 0.999997 0.999997
5866 1.823348 0.434753 0.387794 0.005616 0.002573 0.563969 0.747711 1.000000
5867 1.823348 0.476229 0.405996 0.004886 0.005659 1.000000 1.000000 0.502119
5868 1.823348 0.428650 0.341308 0.002833 0.000529 0.999999 1.000000 0.509271
5869 1.823348 0.488539 0.416034 0.004788 0.006641 0.999997 0.999999 1.000000
5870 1.823348 0.481734 0.425455 0.016233 0.002467 1.000000 0.568841 0.999999
