#Optimization obtained via Optimization of the distance to the set of unitaries
#
#Identifier DeltaT PurityOpt PurityStand MutInfOpt MutInfStand Purity1 Purity2 Purity3
#
6285 3.125959 0.354088 0.349552 0.000581 0.000242 0.999998 1.000000 0.999998
6286 3.125959 0.428082 0.413935 0.003702 0.002008 1.000000 0.999999 0.999999
6287 3.125959 0.431768 0.419494 0.002176 0.000482 1.000000 1.000000 0.999996
6288 3.125959 0.415228 0.432360 0.003152 0.001181 1.000000 1.000000 0.999998
6289 3.125959 0.342042 0.338479 0.000107 0.000364 1.000000 1.000000 0.999999
6290 3.125959 0.372442 0.364125 0.000513 0.000116 1.000000 0.999999 0.999999
6291 3.125959 0.384155 0.373730 0.001799 0.000789 1.000000 0.999997 0.999999
6292 3.125959 0.419568 0.417383 0.001529 0.001048 0.999991 0.999999 0.999999
6293 3.125959 0.443028 0.433936 0.001339 0.002176 1.000000 0.999997 0.999999
6294 3.125959 0.417180 0.402676 0.002470 0.001177 0.999998 0.999999 1.000000
6295 3.125959 0.341035 0.346964 0.000336 0.000076 1.000000 1.000000 1.000000
6296 3.125959 0.389992 0.434726 0.000285 0.000501 1.000000 0.999999 0.999999
6297 3.125959 0.469779 0.469014 0.002837 0.002197 1.000000 0.999996 0.999999
6298 3.125959 0.390095 0.392070 0.000834 0.000752 1.000000 0.984064 0.772917
6299 3.125959 0.347003 0.368924 0.000682 0.000051 1.000000 1.000000 0.999999
6300 3.125959 0.389553 0.393779 0.002878 0.001055 1.000000 1.000000 0.999999
6301 3.248671 0.432950 0.397944 0.007741 0.004845 1.000000 0.999992 1.000000
6302 3.248671 0.408493 0.394936 0.004175 0.006162 1.000000 0.500171 0.999999
6303 3.248671 0.450380 0.445893 0.003032 0.002027 1.000000 0.619521 0.999999
6304 3.248671 0.412761 0.400885 0.000300 0.000077 1.000000 1.000000 0.999999
6305 3.248671 0.409825 0.400298 0.002601 0.001235 1.000000 0.999996 0.999997
6306 3.248671 0.361119 0.374826 0.000916 0.000340 1.000000 0.999999 0.999999
6307 3.248671 0.454323 0.450127 0.003283 0.001311 1.000000 1.000000 0.999999
6308 3.248671 0.403936 0.424279 0.000866 0.002324 1.000000 0.999998 0.999995
6309 3.248671 0.425275 0.409769 0.005793 0.003391 1.000000 1.000000 0.999999
6310 3.248671 0.353360 0.341970 0.000137 0.001746 0.999970 0.506131 0.999997
6311 3.248671 0.398234 0.399197 0.001002 0.000101 1.000000 1.000000 1.000000
6312 3.248671 0.337333 0.345091 0.001087 0.000396 0.999563 1.000000 0.534166
6313 3.248671 0.390336 0.359508 0.000343 0.000025 1.000000 0.999996 0.999999
6314 3.248671 0.373950 0.407144 0.000399 0.000192 1.000000 0.999999 0.999999
6315 3.248671 0.422396 0.395805 0.000306 0.001550 1.000000 1.000000 0.999999
6316 3.248671 0.399281 0.389486 0.003465 0.004628 0.999994 0.999999 0.801688
6317 3.248671 0.416569 0.415341 0.001071 0.000214 1.000000 0.999998 0.999983
6318 3.248671 0.432459 0.432964 0.005535 0.001885 1.000000 1.000000 1.000000
6319 3.248671 0.397135 0.375783 0.001886 0.001909 1.000000 1.000000 0.999998
6320 3.248671 0.437825 0.449678 0.001144 0.000894 1.000000 0.999993 0.999998
6321 3.248671 0.379118 0.377614 0.000897 0.002524 1.000000 0.999999 0.999999
6322 3.248671 0.349042 0.338352 0.001080 0.000454 0.999998 1.000000 0.999999
6323 3.248671 0.446043 0.411635 0.000730 0.000061 1.000000 1.000000 0.999996
6324 3.248671 0.400645 0.411462 0.001338 0.001180 0.999992 0.999998 0.999999
6325 3.248671 0.431211 0.443408 0.002048 0.000695 1.000000 0.999999 0.999999
6326 3.248671 0.335201 0.340423 0.000194 0.001048 1.000000 0.999999 0.999999
6327 3.248671 0.375672 0.367916 0.000090 0.000008 1.000000 0.999999 0.999997
6328 3.248671 0.377491 0.398653 0.003546 0.003540 0.999998 0.999999 0.999999
6329 3.248671 0.379450 0.397850 0.000110 0.000200 1.000000 0.999999 0.999999
6330 3.248671 0.443142 0.436443 0.000194 0.000159 0.999992 0.999985 0.999998
6331 3.376199 0.426504 0.415208 0.005075 0.003350 1.000000 0.999999 0.560709
6332 3.376199 0.421544 0.416531 0.002070 0.000862 1.000000 0.999999 0.999999
6333 3.376199 0.356245 0.387735 0.000175 0.000097 0.999999 0.999999 0.540735
6334 3.376199 0.409517 0.419184 0.000729 0.000197 0.999999 1.000000 0.999999
6335 3.376199 0.351528 0.358947 0.000840 0.000801 0.999308 0.999999 0.999997
6336 3.376199 0.405964 0.393852 0.005320 0.001989 1.000000 0.999998 0.999999
6337 3.376199 0.379633 0.378383 0.002096 0.001313 0.999998 0.999999 1.000000
6338 3.376199 0.443874 0.439840 0.002213 0.001129 1.000000 0.999993 0.999999
6339 3.376199 0.459615 0.453611 0.001562 0.000958 1.000000 0.999999 1.000000
6340 3.376199 0.433471 0.412917 0.001169 0.000391 1.000000 0.507227 0.999999
6341 3.376199 0.415039 0.421541 0.002530 0.002791 1.000000 0.902372 0.999997
6342 3.376199 0.336029 0.353666 0.000087 0.000468 0.999989 0.903835 0.999999
6343 3.376199 0.364928 0.363257 0.001937 0.002720 0.999998 1.000000 0.999999
6344 3.376199 0.368940 0.356669 0.002916 0.000262 1.000000 0.999999 1.000000
6345 3.376199 0.404942 0.389760 0.000255 0.000215 0.999995 0.999999 0.500012
6346 3.376199 0.355038 0.370919 0.000095 0.000350 0.999990 0.999999 0.508340
6347 3.376199 0.387582 0.364586 0.000426 0.000097 1.000000 1.000000 1.000000
6348 3.376199 0.408302 0.405434 0.003807 0.001379 1.000000 0.999998 1.000000
6349 3.376199 0.485611 0.452934 0.001643 0.000568 0.999999 0.999999 1.000000
6350 3.376199 0.317929 0.315031 0.000091 0.000010 1.000000 0.999995 0.999976
6351 3.376199 0.468753 0.448117 0.002983 0.002287 1.000000 0.999997 0.999995
6352 3.376199 0.424652 0.433078 0.000950 0.002879 1.000000 0.999995 0.999999
6353 3.376199 0.443948 0.422660 0.000942 0.001340 1.000000 0.999996 0.999997
6354 3.376199 0.367595 0.364937 0.000115 0.000106 1.000000 0.999999 0.999990
6355 3.376199 0.363733 0.354808 0.006255 0.002166 0.999988 0.999998 0.999978
6356 3.376199 0.341494 0.339437 0.000024 0.000046 0.999998 0.999999 0.999998
6357 3.376199 0.443019 0.417065 0.002692 0.001471 1.000000 0.999996 0.999998
6358 3.376199 0.442218 0.429444 0.001187 0.000574 0.999999 0.999945 0.999999
6359 3.376199 0.383701 0.385908 0.003552 0.000607 0.999615 1.000000 1.000000
6360 3.376199 0.386218 0.387227 0.000149 0.000062 0.999989 0.999998 0.999999
6361 3.508734 0.388582 0.394202 0.000163 0.000307 1.000000 0.999998 0.999999
6362 3.508734 0.419944 0.421041 0.001531 0.000259 1.000000 0.999993 0.999999
6363 3.508734 0.375989 0.360964 0.001408 0.003378 0.999995 1.000000 0.502230
6364 3.508734 0.381769 0.389073 0.002354 0.000913 0.999987 0.538378 0.999999
6365 3.508734 0.429040 0.425647 0.012135 0.001405 0.999999 1.000000 0.999999
6366 3.508734 0.346638 0.350640 0.000025 0.000240 1.000000 0.999997 0.999996
6367 3.508734 0.430237 0.412473 0.001845 0.000512 1.000000 0.999999 0.999998
6368 3.508734 0.428286 0.397371 0.003598 0.000530 0.999999 0.999999 0.999996
6369 3.508734 0.371042 0.389856 0.000140 0.000084 1.000000 0.999999 1.000000
6370 3.508734 0.363552 0.358725 0.000048 0.000183 0.999999 0.999996 1.000000
6371 3.508734 0.370288 0.353709 0.000085 0.000307 0.999999 0.500481 0.999988
6372 3.508734 0.399837 0.402888 0.000108 0.000135 1.000000 0.999996 0.999994
6373 3.508734 0.488791 0.477220 0.002641 0.001171 1.000000 0.999999 0.999999
6374 3.508734 0.341492 0.331499 0.000045 0.000048 0.999374 0.999999 0.500704
6375 3.508734 0.383284 0.416237 0.001739 0.001632 1.000000 1.000000 0.999999
6376 3.508734 0.416344 0.396652 0.000215 0.000326 0.999990 1.000000 0.556093
6377 3.508734 0.328311 0.348310 0.000382 0.000236 1.000000 0.999997 0.999999
6378 3.508734 0.436397 0.429590 0.001406 0.002773 0.999999 0.999999 0.999998
6379 3.508734 0.405229 0.392554 0.000944 0.000537 0.999997 0.542822 0.999996
6380 3.508734 0.327790 0.333854 0.000118 0.000029 0.999999 0.571304 0.999917
6381 3.508734 0.418740 0.421667 0.001284 0.002184 0.999999 0.999998 1.000000
6382 3.508734 0.438753 0.443892 0.000378 0.000209 1.000000 0.999997 0.999996
6383 3.508734 0.399883 0.421139 0.000206 0.002331 0.999998 0.999999 0.999999
6384 3.508734 0.436570 0.439023 0.004416 0.002433 1.000000 1.000000 0.999998
6385 3.508734 0.368701 0.359193 0.000893 0.000115 0.999519 1.000000 0.515956
6386 3.508734 0.369284 0.374714 0.000739 0.000195 1.000000 0.999999 1.000000
6387 3.508734 0.392303 0.420481 0.000864 0.000627 0.999995 0.999973 1.000000
6388 3.508734 0.380930 0.389623 0.000139 0.000202 1.000000 0.999999 1.000000
6389 3.508734 0.420174 0.433588 0.001105 0.000644 1.000000 0.999994 0.999999
6390 3.508734 0.383824 0.398204 0.000282 0.000191 1.000000 0.999998 1.000000
6391 3.646472 0.456253 0.458576 0.000096 0.000082 0.999960 0.677793 0.999999
6392 3.646472 0.358340 0.340691 0.000182 0.000263 1.000000 0.999999 0.999998
6393 3.646472 0.305311 0.307775 0.000721 0.000509 0.999990 0.999999 0.999998
6394 3.646472 0.410885 0.408905 0.001835 0.001468 1.000000 0.999999 0.999999
6395 3.646472 0.394665 0.400927 0.001117 0.000747 0.999999 0.999997 0.999998
6396 3.646472 0.417961 0.441376 0.000662 0.000143 1.000000 0.964713 0.999999
6397 3.646472 0.346053 0.347517 0.000140 0.000202 0.999994 0.999998 0.999998
6398 3.646472 0.400418 0.400730 0.000441 0.000079 0.999998 0.999994 0.999998
6399 3.646472 0.384177 0.377233 0.000079 0.000018 0.999997 0.999998 1.000000
6400 3.646472 0.391131 0.401401 0.000216 0.000093 1.000000 0.999998 0.999985
6401 3.646472 0.322638 0.326576 0.000154 0.000114 0.998851 0.711897 0.594416
6402 3.646472 0.464893 0.462800 0.002105 0.001494 1.000000 0.999994 0.999998
6403 3.646472 0.427444 0.423199 0.001494 0.003555 0.999839 0.999999 0.999996
6404 3.646472 0.351205 0.369230 0.000065 0.000192 0.999999 0.999996 0.999998
6405 3.646472 0.452462 0.446539 0.002767 0.000576 1.000000 0.999999 1.000000
6406 3.646472 0.323595 0.336964 0.000058 0.000031 0.999989 0.999999 0.999988
6407 3.646472 0.357109 0.352144 0.000632 0.000132 1.000000 1.000000 0.999999
6408 3.646472 0.345740 0.346779 0.000514 0.000082 1.000000 0.999997 0.999998
6409 3.646472 0.453208 0.417173 0.000609 0.000364 1.000000 1.000000 0.999999
6410 3.646472 0.466048 0.465949 0.003898 0.001364 1.000000 0.999994 0.999998
6411 3.646472 0.399282 0.388725 0.001135 0.000283 0.999999 0.999999 0.999999
6412 3.646472 0.451878 0.444027 0.000696 0.000339 0.999997 0.791838 0.999995
6413 3.646472 0.424087 0.421563 0.002506 0.000884 1.000000 0.999999 0.999998
6414 3.646472 0.365294 0.358819 0.000951 0.000388 0.999426 0.999972 0.590771
6415 3.646472 0.380584 0.378449 0.002336 0.000376 0.999416 0.999999 0.999998
6416 3.646472 0.357789 0.366530 0.000138 0.000093 1.000000 0.999993 0.999930
6417 3.646472 0.441688 0.428237 0.000500 0.000155 0.999998 0.999995 0.999998
6418 3.646472 0.389993 0.375037 0.001879 0.000379 1.000000 0.999999 0.999999
6419 3.646472 0.379751 0.390897 0.004020 0.000453 0.999988 0.999995 0.999998
6420 3.646472 0.398542 0.387794 0.002177 0.002303 0.999991 0.999997 0.999999
6421 3.789617 0.385444 0.394368 0.000082 0.000105 0.999995 0.999999 0.999992
6422 3.789617 0.431208 0.433069 0.000325 0.000230 1.000000 0.999999 0.999994
6423 3.789617 0.378344 0.383265 0.000264 0.000120 0.999986 0.999992 0.999993
6424 3.789617 0.410373 0.399652 0.000213 0.000076 0.999991 0.500765 1.000000
6425 3.789617 0.325868 0.355373 0.000016 0.000030 0.999964 0.508046 0.999999
6426 3.789617 0.400145 0.397006 0.000275 0.000255 0.998916 0.999997 0.999997
6427 3.789617 0.400572 0.412012 0.000070 0.000142 1.000000 0.999999 1.000000
6428 3.789617 0.368897 0.387587 0.000097 0.000216 0.999921 0.999998 0.999988
6429 3.789617 0.434164 0.431280 0.001509 0.000656 1.000000 0.999999 0.999996
6430 3.789617 0.412885 0.390219 0.003940 0.005939 0.999999 1.000000 0.999993
6431 3.789617 0.399482 0.391421 0.000594 0.000170 0.999998 0.999999 0.999995
6432 3.789617 0.421502 0.431387 0.000164 0.000560 1.000000 0.999999 0.999992
6433 3.789617 0.400551 0.406598 0.000051 0.000518 0.999585 0.999999 0.999999
6434 3.789617 0.330901 0.331911 0.000554 0.000042 1.000000 0.999999 0.999999
6435 3.789617 0.371263 0.384526 0.000165 0.000026 1.000000 1.000000 0.999997
6436 3.789617 0.374639 0.351570 0.000029 0.000002 1.000000 0.999987 0.999992
6437 3.789617 0.408645 0.399371 0.000233 0.000181 0.999998 0.999999 0.999994
6438 3.789617 0.414766 0.415958 0.001727 0.001115 1.000000 0.999999 1.000000
6439 3.789617 0.462213 0.435936 0.002760 0.000939 1.000000 0.999998 0.999999
6440 3.789617 0.465414 0.468201 0.000775 0.000596 1.000000 0.999997 0.999998
6441 3.789617 0.418109 0.421767 0.000864 0.000135 1.000000 0.999996 0.999998
6442 3.789617 0.391335 0.386345 0.000586 0.000597 1.000000 0.999992 0.535943
6443 3.789617 0.377750 0.382703 0.000052 0.000045 0.999999 0.999999 0.583694
6444 3.789617 0.361424 0.357468 0.000021 0.000083 1.000000 0.999988 0.999999
6445 3.789617 0.460574 0.447175 0.000247 0.001286 1.000000 0.999995 0.999998
6446 3.789617 0.345208 0.341418 0.000776 0.000016 1.000000 0.893047 0.999996
6447 3.789617 0.410121 0.397262 0.001148 0.000916 1.000000 0.999999 0.999990
6448 3.789617 0.442434 0.439522 0.000892 0.001089 1.000000 0.999996 0.999989
6449 3.789617 0.411211 0.401524 0.000095 0.000022 0.996270 0.999998 0.501546
6450 3.789617 0.408357 0.425135 0.004243 0.004806 0.999913 0.999998 0.999996
6451 3.938381 0.411981 0.401741 0.000636 0.000123 1.000000 0.999999 1.000000
6452 3.938381 0.450623 0.445090 0.000580 0.000121 0.999996 0.999994 0.999999
6453 3.938381 0.315144 0.323515 0.000032 0.000004 0.999994 0.548389 0.999987
6454 3.938381 0.360517 0.364025 0.000009 0.000015 0.999994 0.999999 0.999999
6455 3.938381 0.430333 0.409359 0.000526 0.000116 0.999989 0.999997 0.999998
6456 3.938381 0.377788 0.378619 0.000482 0.000357 1.000000 0.999999 0.999998
6457 3.938381 0.397039 0.365172 0.000008 0.000055 0.999977 0.999985 0.999997
6458 3.938381 0.369533 0.371716 0.000185 0.000063 1.000000 0.999999 0.999999
6459 3.938381 0.379712 0.392691 0.002422 0.001210 0.999086 0.999999 1.000000
6460 3.938381 0.363352 0.359848 0.000524 0.000119 1.000000 0.999997 0.999999
6461 3.938381 0.355075 0.354826 0.001854 0.000660 1.000000 0.999999 0.810855
6462 3.938381 0.382682 0.384545 0.002143 0.000200 0.992807 1.000000 1.000000
6463 3.938381 0.364166 0.377502 0.000035 0.000011 0.999978 1.000000 0.500618
6464 3.938381 0.345435 0.354708 0.000064 0.000006 1.000000 0.999993 0.999984
6465 3.938381 0.380131 0.370730 0.000025 0.000026 1.000000 0.999998 0.999997
6466 3.938381 0.406098 0.416382 0.000453 0.000056 1.000000 0.999997 1.000000
6467 3.938381 0.386661 0.395237 0.000123 0.000243 1.000000 0.999997 0.999995
6468 3.938381 0.462705 0.455799 0.000159 0.000125 1.000000 0.999999 0.999997
6469 3.938381 0.420047 0.467033 0.000015 0.000013 0.999992 0.998744 0.999961
6470 3.938381 0.463057 0.469528 0.000597 0.000219 0.999994 1.000000 0.999999
6471 3.938381 0.444801 0.459327 0.001617 0.001238 1.000000 0.999999 1.000000
6472 3.938381 0.480348 0.479896 0.000863 0.000321 1.000000 0.999999 0.999999
6473 3.938381 0.413830 0.430167 0.000332 0.000099 0.999998 0.999999 1.000000
6474 3.938381 0.468164 0.467703 0.003248 0.002074 1.000000 0.999999 1.000000
6475 3.938381 0.361027 0.373721 0.000045 0.000049 0.999726 0.999998 0.508067
6476 3.938381 0.372522 0.373249 0.000196 0.000177 1.000000 0.999999 0.999999
6477 3.938381 0.454123 0.451600 0.002384 0.000198 0.999990 0.999998 0.999999
6478 3.938381 0.404757 0.415076 0.000910 0.000316 1.000000 0.999998 0.999997
6479 3.938381 0.350174 0.364688 0.000063 0.000007 0.999986 0.999995 0.518034
6480 3.938381 0.348424 0.340945 0.000697 0.000030 1.000000 0.999993 0.999999
6481 4.092985 0.318996 0.317846 0.000038 0.000020 1.000000 0.999998 0.999982
6482 4.092985 0.390027 0.439033 0.000124 0.000144 1.000000 0.999999 0.999999
6483 4.092985 0.339377 0.335886 0.000044 0.000012 0.999361 0.999998 0.999996
6484 4.092985 0.379320 0.401302 0.000062 0.000034 0.999999 0.999994 0.999995
6485 4.092985 0.451289 0.451263 0.001513 0.000408 0.999322 0.999998 0.561207
6486 4.092985 0.368035 0.371841 0.000832 0.000028 0.999998 0.999999 0.999993
6487 4.092985 0.375097 0.386653 0.000025 0.000009 1.000000 0.999996 0.999997
6488 4.092985 0.401390 0.395568 0.000570 0.000338 0.999999 0.999999 0.999997
6489 4.092985 0.333205 0.331305 0.003998 0.001976 0.999123 0.999985 0.524112
6490 4.092985 0.434384 0.442596 0.000603 0.000377 0.999999 1.000000 1.000000
6491 4.092985 0.331201 0.332982 0.000089 0.000199 1.000000 0.999996 0.999997
6492 4.092985 0.421009 0.394036 0.000241 0.000196 1.000000 0.999997 0.999997
6493 4.092985 0.405907 0.397737 0.000485 0.000082 0.999259 0.504718 0.752048
6494 4.092985 0.356038 0.365489 0.000023 0.000012 0.999995 0.999985 0.999998
6495 4.092985 0.383020 0.376373 0.000039 0.000031 1.000000 0.999992 0.999999
6496 4.092985 0.375141 0.382432 0.000241 0.000057 1.000000 0.999997 0.999947
6497 4.092985 0.368881 0.412174 0.000010 0.000011 0.999975 0.999998 0.999998
6498 4.092985 0.362933 0.367325 0.000018 0.000007 0.999999 0.999997 0.999997
6499 4.092985 0.472395 0.474500 0.002303 0.002322 1.000000 0.999999 0.999999
6500 4.092985 0.424260 0.418907 0.000341 0.000025 1.000000 0.999997 1.000000
6501 4.092985 0.369632 0.369848 0.000413 0.000907 1.000000 1.000000 0.999999
6502 4.092985 0.406249 0.405021 0.000174 0.000089 0.999995 0.999995 0.999997
6503 4.092985 0.365937 0.369083 0.001570 0.000886 0.998636 0.999998 0.501134
6504 4.092985 0.400094 0.394869 0.000211 0.000943 1.000000 0.999999 0.999998
6505 4.092985 0.322801 0.325664 0.003598 0.000329 0.999999 0.999999 0.999998
6506 4.092985 0.417339 0.406456 0.000800 0.000906 1.000000 0.999998 0.999993
6507 4.092985 0.343026 0.339826 0.000035 0.000015 0.999706 0.518893 0.520624
6508 4.092985 0.401783 0.411614 0.000905 0.000498 1.000000 0.530318 0.781556
6509 4.092985 0.387351 0.386547 0.000207 0.000159 1.000000 0.999997 0.999998
6510 4.092985 0.397293 0.403098 0.000221 0.000177 1.000000 0.999986 0.999998
6511 4.253658 0.409958 0.408987 0.000060 0.000018 1.000000 1.000000 0.999998
6512 4.253658 0.355502 0.347021 0.000045 0.000086 0.999330 0.999993 0.999978
6513 4.253658 0.392272 0.443943 0.000109 0.000045 0.999986 0.999981 0.999996
6514 4.253658 0.406136 0.417167 0.000475 0.000268 1.000000 0.999998 1.000000
6515 4.253658 0.361025 0.366805 0.000707 0.001295 0.998928 1.000000 0.999998
6516 4.253658 0.464309 0.456397 0.000252 0.000021 1.000000 0.999999 1.000000
6517 4.253658 0.410521 0.404580 0.000627 0.000161 1.000000 0.999995 0.999999
6518 4.253658 0.379824 0.374876 0.000081 0.000202 0.999277 0.502700 0.665078
6519 4.253658 0.338918 0.346260 0.000191 0.000019 0.999992 0.500795 0.815685
6520 4.253658 0.404208 0.401276 0.000250 0.000030 0.999992 0.999984 0.999969
6521 4.253658 0.400603 0.388764 0.001499 0.000142 0.999998 0.540120 1.000000
6522 4.253658 0.415770 0.399188 0.001487 0.001256 0.999990 0.999999 0.999998
6523 4.253658 0.453239 0.439900 0.005198 0.001582 0.999996 0.625689 0.999993
6524 4.253658 0.368132 0.357918 0.000434 0.000614 0.999363 0.999995 0.999997
6525 4.253658 0.392257 0.399880 0.000073 0.000388 0.999999 0.609832 0.525238
6526 4.253658 0.404870 0.393560 0.000673 0.000385 1.000000 0.999996 0.999974
6527 4.253658 0.381693 0.395948 0.000262 0.000185 0.999990 0.999999 0.999997
6528 4.253658 0.442767 0.427476 0.001519 0.000317 1.000000 0.999999 0.999999
6529 4.253658 0.396338 0.417852 0.000525 0.000725 0.999999 0.999996 0.999995
6530 4.253658 0.461136 0.466784 0.001237 0.000441 1.000000 0.999999 0.999992
6531 4.253658 0.443129 0.436971 0.001324 0.003601 0.999999 0.999994 0.999993
6532 4.253658 0.441731 0.441715 0.004310 0.001261 1.000000 0.999999 0.999993
6533 4.253658 0.354358 0.351091 0.000012 0.000034 1.000000 0.999995 0.999995
6534 4.253658 0.464051 0.453089 0.000737 0.000226 1.000000 0.999999 1.000000
6535 4.253658 0.382069 0.380506 0.001276 0.001019 1.000000 0.976680 0.999941
6536 4.253658 0.437056 0.442282 0.000524 0.000353 1.000000 0.999997 0.999998
6537 4.253658 0.433762 0.422123 0.001596 0.000597 1.000000 0.999997 0.535210
6538 4.253658 0.355612 0.355691 0.000518 0.000023 0.998558 0.999998 0.999998
6539 4.253658 0.383651 0.396784 0.000254 0.000143 1.000000 0.510195 0.999997
6540 4.253658 0.308948 0.303737 0.000426 0.000128 1.000000 0.999998 0.898275
6541 4.420638 0.344846 0.352924 0.000719 0.000284 0.998672 0.999999 0.999998
6542 4.420638 0.424272 0.419764 0.001015 0.000211 1.000000 0.999997 0.999998
6543 4.420638 0.358040 0.357676 0.000165 0.000033 0.999996 0.615205 0.999997
6544 4.420638 0.319592 0.316223 0.000137 0.000012 1.000000 0.511195 0.999991
6545 4.420638 0.401797 0.416154 0.000088 0.000065 1.000000 0.999992 0.999997
6546 4.420638 0.423484 0.417636 0.000065 0.000040 1.000000 0.999994 0.553689
6547 4.420638 0.397831 0.404416 0.000080 0.000031 1.000000 0.999999 0.999999
6548 4.420638 0.396162 0.406891 0.000152 0.000069 0.999999 0.999998 0.999994
6549 4.420638 0.390869 0.397728 0.000012 0.000005 1.000000 0.999972 0.999996
6550 4.420638 0.413667 0.398608 0.001990 0.000289 1.000000 0.999995 0.999991
6551 4.420638 0.407624 0.396695 0.000036 0.000023 0.999964 0.999998 0.999992
6552 4.420638 0.422273 0.444883 0.000072 0.000102 0.999999 0.999998 0.999999
6553 4.420638 0.401701 0.403299 0.000289 0.000055 1.000000 1.000000 0.999997
6554 4.420638 0.386149 0.376858 0.000092 0.000093 0.999992 0.501273 0.999960
6555 4.420638 0.386817 0.418054 0.000017 0.000013 0.999999 0.987776 0.999993
6556 4.420638 0.417811 0.427266 0.000084 0.000041 1.000000 0.999999 0.999999
6557 4.420638 0.464928 0.467736 0.002842 0.002962 1.000000 0.999999 0.999999
6558 4.420638 0.375750 0.387820 0.000004 0.000002 0.999745 0.999994 0.999987
6559 4.420638 0.358641 0.352551 0.000009 0.000012 0.999984 0.999999 1.000000
6560 4.420638 0.400135 0.400473 0.000163 0.000217 0.999988 0.999999 0.999998
6561 4.420638 0.386929 0.386989 0.000300 0.000266 1.000000 0.999997 0.999999
6562 4.420638 0.413389 0.403065 0.000044 0.000124 0.999988 0.999998 0.999976
6563 4.420638 0.444020 0.430871 0.001441 0.000560 1.000000 0.527329 0.999998
6564 4.420638 0.326968 0.324449 0.000316 0.000031 0.999333 0.999986 0.999998
6565 4.420638 0.451824 0.437930 0.000484 0.000095 0.999998 0.999999 0.999997
6566 4.420638 0.342997 0.349231 0.000005 0.000001 1.000000 0.999990 0.999997
6567 4.420638 0.389988 0.402906 0.000030 0.000017 0.999984 0.999998 0.999998
6568 4.420638 0.380347 0.393020 0.001129 0.000958 0.999154 0.506754 0.999995
6569 4.420638 0.385679 0.380682 0.000556 0.000062 0.999994 0.999966 0.999996
6570 4.420638 0.438838 0.457762 0.000029 0.000003 1.000000 0.999994 0.999989
6571 4.594173 0.394177 0.394903 0.000269 0.000043 0.999997 0.999997 0.999999
6572 4.594173 0.412328 0.419478 0.000168 0.000050 1.000000 0.999999 0.999992
6573 4.594173 0.373617 0.374820 0.000014 0.000007 0.999890 0.999998 0.999993
6574 4.594173 0.355865 0.351608 0.000172 0.000043 0.999989 0.999999 0.704736
6575 4.594173 0.348139 0.348972 0.000094 0.000014 1.000000 0.999998 0.999999
6576 4.594173 0.379805 0.380676 0.000014 0.000036 0.999958 0.999998 0.999997
6577 4.594173 0.379620 0.361319 0.000012 0.000002 1.000000 0.999997 0.999998
6578 4.594173 0.423771 0.423093 0.003424 0.004415 1.000000 0.999997 0.999998
6579 4.594173 0.361115 0.357523 0.000519 0.000522 1.000000 0.500114 0.999992
6580 4.594173 0.337242 0.349187 0.000004 0.000003 0.999962 0.999986 0.999959
6581 4.594173 0.403308 0.424009 0.000205 0.000059 1.000000 0.999992 0.999994
6582 4.594173 0.395518 0.399777 0.000008 0.000001 1.000000 0.999999 0.999999
6583 4.594173 0.470319 0.442285 0.000981 0.000124 0.999998 0.999998 0.999999
6584 4.594173 0.398653 0.390499 0.000570 0.000713 1.000000 0.999992 1.000000
6585 4.594173 0.382781 0.379514 0.000183 0.000058 0.999469 0.999999 0.579572
6586 4.594173 0.469971 0.467089 0.000766 0.000531 1.000000 0.999985 0.999999
6587 4.594173 0.419958 0.423972 0.000061 0.000043 1.000000 0.999999 0.999997
6588 4.594173 0.384776 0.393921 0.000373 0.000012 0.999985 0.999999 0.999999
6589 4.594173 0.401477 0.381840 0.000549 0.000015 0.999998 1.000000 0.999993
6590 4.594173 0.340981 0.340153 0.002438 0.002387 0.998414 0.999995 0.999999
6591 4.594173 0.424905 0.418997 0.000528 0.000238 1.000000 0.999998 0.999998
6592 4.594173 0.440410 0.443408 0.000627 0.000482 0.999996 0.999998 0.999997
6593 4.594173 0.401970 0.396237 0.000249 0.000069 1.000000 1.000000 0.999993
6594 4.594173 0.409204 0.409862 0.000191 0.000221 0.999997 0.999995 0.999989
6595 4.594173 0.405299 0.414170 0.000038 0.000015 0.999971 0.999998 0.999995
6596 4.594173 0.379825 0.367349 0.000003 0.000003 0.999992 0.999996 0.999999
6597 4.594173 0.352707 0.338150 0.000151 0.000018 1.000000 0.999967 0.999986
6598 4.594173 0.474946 0.475691 0.000980 0.001099 0.999998 0.999995 0.999999
6599 4.594173 0.466071 0.456083 0.000808 0.000126 1.000000 0.999999 0.999999
6600 4.594173 0.417345 0.436567 0.000116 0.000304 1.000000 0.999995 1.000000
6601 4.774521 0.386097 0.407567 0.000751 0.000302 0.999249 0.999998 0.999998
6602 4.774521 0.416687 0.426791 0.000009 0.000018 0.999999 0.999999 0.999996
6603 4.774521 0.371439 0.368144 0.000009 0.000008 0.999473 0.999995 0.999999
6604 4.774521 0.458109 0.460709 0.000697 0.000597 1.000000 0.999998 0.999995
6605 4.774521 0.414314 0.413022 0.000089 0.000064 1.000000 0.999998 0.999998
6606 4.774521 0.452083 0.467110 0.000032 0.000086 1.000000 0.999999 0.999998
6607 4.774521 0.327712 0.337038 0.000036 0.000003 1.000000 0.999999 0.999987
